Network 0 1000 2000 null
547 830 false null null
501 779 false null null
193 104 false null null
153 202 false null null
531 209 false null null
135 792 false null null
441 720 false null null
542 948 false null null
800 108 false null null
412 38 false null null
80 434 false null null
439 490 false null null
675 919 false null null
644 56 false null null
85 863 false null null
51 135 false null null
767 776 false null null
124 909 false null null
155 621 false null null
263 650 false null null
633 209 false null null
771 546 false null null
581 989 false null null
812 79 false null null
366 504 false null null
427 231 false null null
328 549 false null null
856 432 false null null
548 253 false null null
448 36 false null null
613 870 false null null
643 859 false null null
907 598 false null null
806 271 false null null
414 786 false null null
966 196 false null null
151 291 false null null
533 766 false null null
665 757 false null null
57 300 false null null
493 38 false null null
593 278 false null null
723 132 false null null
496 158 false null null
561 955 false null null
870 249 false null null
587 246 false null null
447 655 false null null
70 293 false null null
890 46 false null null
179 804 false null null
985 415 false null null
257 722 false null null
479 945 false null null
125 189 false null null
999 632 false null null
554 202 false null null
285 685 false null null
728 834 false null null
278 748 false null null
322 111 false null null
702 243 false null null
9 24 false null null
800 989 false null null
355 318 false null null
565 953 false null null
677 837 false null null
398 147 false null null
592 553 false null null
933 880 false null null
709 218 false null null
961 451 false null null
860 330 false null null
854 487 false null null
68 749 false null null
511 490 false null null
59 236 false null null
190 663 false null null
318 878 false null null
854 21 false null null
151 5 false null null
849 141 false null null
959 117 false null null
95 915 false null null
805 182 false null null
962 386 false null null
466 376 false null null
841 3 false null null
597 666 false null null
365 794 false null null
592 127 false null null
255 447 false null null
2 555 false null null
629 662 false null null
446 524 false null null
786 320 false null null
750 852 false null null
136 742 false null null
912 455 false null null
46 371 false null null
775 656 false null null
179 898 false null null
334 672 false null null
436 757 false null null
417 225 false null null
443 682 false null null
740 827 false null null
960 981 false null null
920 197 false null null
320 450 false null null
903 317 false null null
209 750 false null null
628 200 false null null
301 184 false null null
620 277 false null null
36 75 false null null
941 479 false null null
457 769 false null null
783 121 false null null
514 1 false null null
500 956 false null null
164 365 false null null
84 909 false null null
685 40 false null null
189 507 false null null
700 161 false null null
731 969 false null null
871 861 false null null
674 137 false null null
713 438 false null null
309 461 false null null
277 481 false null null
967 325 false null null
863 629 false null null
889 708 false null null
99 328 false null null
935 580 false null null
677 581 false null null
3 356 false null null
46 92 false null null
654 790 false null null
625 839 false null null
550 887 false null null
789 894 false null null
859 134 false null null
609 833 false null null
226 395 false null null
228 65 false null null
88 72 false null null
703 159 false null null
967 564 false null null
429 732 false null null
813 795 false null null
568 836 false null null
334 53 false null null
149 486 false null null
398 854 false null null
605 445 false null null
465 243 false null null
187 724 false null null
813 660 false null null
188 147 false null null
95 254 false null null
801 76 false null null
283 419 false null null
744 933 false null null
674 470 false null null
492 140 false null null
784 862 false null null
893 512 false null null
20 86 false null null
198 241 false null null
375 248 false null null
345 438 false null null
903 728 false null null
806 401 false null null
140 104 false null null
833 841 false null null
59 303 false null null
88 430 false null null
512 61 false null null
761 598 false null null
679 315 false null null
845 491 false null null
881 200 false null null
797 507 false null null
244 812 false null null
271 744 false null null
630 149 false null null
198 838 false null null
677 475 false null null
86 129 false null null
852 75 false null null
977 356 false null null
177 811 false null null
494 351 false null null
268 96 false null null
770 815 false null null
181 513 false null null
682 158 false null null
973 775 false null null
353 462 false null null
336 598 false null null
818 898 false null null
749 382 false null null
585 225 false null null
431 10 false null null
970 138 false null null
100 72 false null null
938 465 false null null
978 757 false null null
155 591 false null null
40 668 false null null
175 193 false null null
364 71 false null null
731 474 false null null
633 40 false null null
939 800 false null null
260 421 false null null
601 440 false null null
688 726 false null null
535 260 false null null
735 226 false null null
512 762 false null null
205 751 false null null
618 498 false null null
256 165 false null null
575 338 false null null
542 551 false null null
837 470 false null null
169 269 false null null
151 985 false null null
669 313 false null null
101 324 false null null
109 206 false null null
319 851 false null null
670 895 false null null
675 260 false null null
238 559 false null null
472 600 false null null
620 969 false null null
776 78 false null null
971 116 false null null
259 210 false null null
25 912 false null null
377 191 false null null
836 828 false null null
486 360 false null null
778 260 false null null
865 316 false null null
827 774 false null null
286 929 false null null
245 363 false null null
541 417 false null null
376 725 false null null
174 137 false null null
128 323 false null null
489 250 false null null
800 700 false null null
263 844 false null null
326 400 false null null
801 120 false null null
351 421 false null null
304 925 false null null
416 110 false null null
211 788 false null null
27 298 false null null
502 58 false null null
667 722 false null null
339 638 false null null
862 375 false null null
821 698 false null null
262 278 false null null
930 2 false null null
462 567 false null null
148 239 false null null
443 747 false null null
234 927 false null null
263 764 false null null
EndNetwork
