Network 0 1000 2000 null
958 489 false null null
744 929 false null null
976 590 false null null
470 267 false null null
441 909 false null null
825 309 false null null
915 648 false null null
290 896 false null null
900 997 false null null
689 327 false null null
260 997 false null null
749 931 false null null
830 441 false null null
789 796 false null null
786 626 false null null
953 548 false null null
382 238 false null null
775 479 false null null
118 476 false null null
742 726 false null null
686 850 false null null
974 456 false null null
784 430 false null null
125 99 false null null
788 480 false null null
709 593 false null null
978 946 false null null
768 680 false null null
377 670 false null null
122 339 false null null
858 971 false null null
624 137 false null null
538 243 false null null
812 992 false null null
45 708 false null null
540 785 false null null
596 335 false null null
710 414 false null null
374 401 false null null
53 857 false null null
969 914 false null null
639 711 false null null
959 871 false null null
865 492 false null null
314 458 false null null
734 311 false null null
572 928 false null null
964 860 false null null
164 883 false null null
725 989 false null null
125 391 false null null
307 849 false null null
642 394 false null null
370 908 false null null
318 562 false null null
992 788 false null null
263 210 false null null
965 230 false null null
438 477 false null null
862 805 false null null
863 919 false null null
236 982 false null null
866 862 false null null
254 729 false null null
119 919 false null null
343 700 false null null
676 566 false null null
326 419 false null null
980 884 false null null
277 503 false null null
645 975 false null null
510 781 false null null
372 573 false null null
933 485 false null null
452 454 false null null
658 625 false null null
735 736 false null null
977 618 false null null
535 931 false null null
992 899 false null null
712 615 false null null
159 376 false null null
876 799 false null null
498 884 false null null
906 949 false null null
326 683 false null null
443 654 false null null
463 939 false null null
907 562 false null null
494 997 false null null
463 910 false null null
903 718 false null null
629 285 false null null
189 926 false null null
909 474 false null null
19 904 false null null
236 80 false null null
731 366 false null null
335 322 false null null
875 790 false null null
123 953 false null null
105 673 false null null
653 500 false null null
876 661 false null null
634 292 false null null
732 151 false null null
615 56 false null null
446 732 false null null
883 880 false null null
749 817 false null null
978 775 false null null
887 282 false null null
929 88 false null null
700 829 false null null
511 886 false null null
851 614 false null null
959 914 false null null
154 972 false null null
532 154 false null null
944 272 false null null
546 396 false null null
338 577 false null null
291 315 false null null
838 352 false null null
699 163 false null null
409 902 false null null
749 207 false null null
551 415 false null null
845 946 false null null
601 102 false null null
964 878 false null null
962 789 false null null
938 949 false null null
392 713 false null null
737 253 false null null
686 477 false null null
993 747 false null null
693 911 false null null
245 997 false null null
343 685 false null null
884 937 false null null
660 584 false null null
399 936 false null null
636 745 false null null
463 582 false null null
841 391 false null null
560 956 false null null
110 927 false null null
726 326 false null null
840 577 false null null
874 952 false null null
144 466 false null null
622 687 false null null
180 550 false null null
504 33 false null null
920 568 false null null
683 444 false null null
970 863 false null null
143 954 false null null
732 35 false null null
925 335 false null null
691 340 false null null
468 798 false null null
639 882 false null null
538 406 false null null
999 948 false null null
827 464 false null null
284 525 false null null
947 693 false null null
377 765 false null null
921 541 false null null
659 162 false null null
575 181 false null null
174 599 false null null
605 734 false null null
331 654 false null null
240 831 false null null
989 456 false null null
753 895 false null null
34 475 false null null
909 331 false null null
478 963 false null null
762 993 false null null
449 457 false null null
507 365 false null null
844 506 false null null
692 446 false null null
544 926 false null null
619 951 false null null
382 156 false null null
963 181 false null null
832 403 false null null
787 544 false null null
653 397 false null null
247 520 false null null
592 669 false null null
965 995 false null null
526 928 false null null
833 600 false null null
665 823 false null null
169 918 false null null
550 584 false null null
499 524 false null null
640 990 false null null
298 870 false null null
979 680 false null null
828 994 false null null
554 579 false null null
717 849 false null null
811 982 false null null
166 588 false null null
903 564 false null null
533 707 false null null
892 938 false null null
700 325 false null null
859 701 false null null
847 732 false null null
595 759 false null null
731 566 false null null
924 725 false null null
447 284 false null null
827 794 false null null
895 740 false null null
947 446 false null null
939 699 false null null
951 904 false null null
699 966 false null null
676 985 false null null
824 876 false null null
933 201 false null null
386 748 false null null
643 238 false null null
834 995 false null null
744 279 false null null
949 802 false null null
648 944 false null null
426 240 false null null
864 490 false null null
897 390 false null null
411 754 false null null
694 798 false null null
183 651 false null null
462 769 false null null
979 464 false null null
800 561 false null null
342 737 false null null
262 581 false null null
995 770 false null null
506 854 false null null
346 631 false null null
375 952 false null null
917 422 false null null
918 794 false null null
184 522 false null null
626 573 false null null
494 551 false null null
804 434 false null null
765 40 false null null
964 442 false null null
870 797 false null null
717 595 false null null
817 473 false null null
704 953 false null null
719 846 false null null
280 941 false null null
689 666 false null null
752 497 false null null
675 500 false null null
318 663 false null null
767 517 false null null
413 935 false null null
842 679 false null null
815 234 false null null
472 879 false null null
351 46 false null null
347 545 false null null
666 543 false null null
EndNetwork
