Network 0 1000 2000 null
852 901 false null null
704 515 false null null
44 784 false null null
578 262 false null null
889 719 false null null
721 148 false null null
993 760 false null null
760 167 false null null
944 384 false null null
614 883 false null null
569 789 false null null
835 968 false null null
386 872 false null null
577 399 false null null
908 925 false null null
687 469 false null null
695 650 false null null
564 207 false null null
777 931 false null null
665 293 false null null
723 491 false null null
788 832 false null null
424 862 false null null
490 831 false null null
493 811 false null null
692 702 false null null
517 123 false null null
322 356 false null null
714 973 false null null
429 341 false null null
641 830 false null null
984 448 false null null
941 476 false null null
393 146 false null null
293 820 false null null
939 962 false null null
361 793 false null null
482 870 false null null
492 777 false null null
836 668 false null null
919 496 false null null
857 963 false null null
385 904 false null null
594 727 false null null
408 949 false null null
635 575 false null null
655 723 false null null
519 833 false null null
873 319 false null null
871 846 false null null
325 638 false null null
932 345 false null null
407 397 false null null
508 385 false null null
818 749 false null null
483 949 false null null
492 686 false null null
998 912 false null null
321 627 false null null
433 724 false null null
930 899 false null null
513 296 false null null
363 554 false null null
794 994 false null null
267 769 false null null
304 943 false null null
919 940 false null null
952 537 false null null
461 785 false null null
426 965 false null null
524 682 false null null
426 66 false null null
159 152 false null null
989 211 false null null
580 578 false null null
748 884 false null null
651 406 false null null
696 239 false null null
910 317 false null null
670 200 false null null
258 947 false null null
624 850 false null null
794 742 false null null
843 573 false null null
480 414 false null null
970 378 false null null
851 899 false null null
932 141 false null null
659 117 false null null
509 508 false null null
163 615 false null null
843 983 false null null
822 396 false null null
909 369 false null null
603 179 false null null
446 380 false null null
886 788 false null null
804 978 false null null
921 918 false null null
250 505 false null null
115 337 false null null
613 814 false null null
848 996 false null null
654 874 false null null
920 423 false null null
419 674 false null null
358 347 false null null
726 35 false null null
914 865 false null null
355 594 false null null
690 589 false null null
647 361 false null null
624 202 false null null
103 969 false null null
959 678 false null null
415 201 false null null
555 652 false null null
186 969 false null null
136 831 false null null
177 602 false null null
950 966 false null null
511 877 false null null
999 957 false null null
699 353 false null null
326 678 false null null
841 781 false null null
758 226 false null null
921 813 false null null
906 554 false null null
471 851 false null null
850 570 false null null
375 829 false null null
210 912 false null null
527 902 false null null
924 268 false null null
700 557 false null null
205 208 false null null
540 14 false null null
870 608 false null null
561 999 false null null
901 866 false null null
308 254 false null null
672 582 false null null
745 657 false null null
608 347 false null null
953 851 false null null
472 410 false null null
836 457 false null null
729 484 false null null
935 781 false null null
894 260 false null null
945 652 false null null
461 470 false null null
836 728 false null null
932 915 false null null
916 71 false null null
309 855 false null null
573 487 false null null
531 515 false null null
298 541 false null null
607 552 false null null
819 926 false null null
887 317 false null null
634 474 false null null
958 949 false null null
860 713 false null null
910 163 false null null
552 602 false null null
982 860 false null null
829 21 false null null
956 857 false null null
298 689 false null null
866 800 false null null
838 172 false null null
556 984 false null null
994 637 false null null
992 601 false null null
472 288 false null null
267 801 false null null
72 191 false null null
375 766 false null null
544 906 false null null
390 694 false null null
986 889 false null null
348 785 false null null
709 575 false null null
830 677 false null null
974 972 false null null
130 967 false null null
951 913 false null null
428 824 false null null
921 810 false null null
931 947 false null null
433 561 false null null
834 395 false null null
887 393 false null null
698 287 false null null
989 577 false null null
954 175 false null null
238 81 false null null
870 689 false null null
699 655 false null null
289 875 false null null
512 985 false null null
994 424 false null null
766 193 false null null
560 694 false null null
898 945 false null null
218 542 false null null
966 531 false null null
793 135 false null null
774 955 false null null
333 929 false null null
576 620 false null null
971 949 false null null
939 595 false null null
450 528 false null null
738 901 false null null
822 905 false null null
838 700 false null null
283 413 false null null
865 688 false null null
913 206 false null null
121 948 false null null
442 661 false null null
693 569 false null null
268 145 false null null
776 837 false null null
972 791 false null null
512 797 false null null
789 662 false null null
800 401 false null null
466 725 false null null
891 870 false null null
525 793 false null null
710 457 false null null
371 712 false null null
990 281 false null null
936 991 false null null
869 827 false null null
342 807 false null null
42 887 false null null
567 785 false null null
895 357 false null null
862 610 false null null
176 47 false null null
729 574 false null null
297 549 false null null
952 367 false null null
82 74 false null null
929 778 false null null
585 631 false null null
513 384 false null null
381 446 false null null
984 225 false null null
342 669 false null null
187 599 false null null
338 979 false null null
985 968 false null null
833 137 false null null
920 885 false null null
693 659 false null null
944 521 false null null
705 116 false null null
586 799 false null null
967 151 false null null
763 996 false null null
976 370 false null null
780 929 false null null
317 225 false null null
932 829 false null null
832 896 false null null
377 930 false null null
741 699 false null null
605 951 false null null
550 615 false null null
851 936 false null null
EndNetwork
