Network 0 1000 2000 null
779 928 false null null
258 913 false null null
199 690 false null null
460 499 false null null
698 923 false null null
837 464 false null null
703 99 false null null
384 257 false null null
161 675 false null null
939 945 false null null
510 797 false null null
943 941 false null null
164 829 false null null
586 782 false null null
976 377 false null null
59 506 false null null
689 515 false null null
553 704 false null null
836 171 false null null
788 540 false null null
843 641 false null null
612 616 false null null
418 447 false null null
808 719 false null null
69 543 false null null
432 443 false null null
297 364 false null null
172 561 false null null
415 587 false null null
110 733 false null null
944 994 false null null
871 260 false null null
533 659 false null null
893 909 false null null
338 645 false null null
661 93 false null null
621 196 false null null
762 781 false null null
495 599 false null null
994 722 false null null
500 726 false null null
439 815 false null null
385 935 false null null
114 624 false null null
457 119 false null null
831 557 false null null
186 182 false null null
780 817 false null null
980 344 false null null
875 498 false null null
831 837 false null null
467 328 false null null
957 612 false null null
542 679 false null null
574 349 false null null
896 634 false null null
123 604 false null null
159 685 false null null
748 924 false null null
341 903 false null null
599 365 false null null
337 363 false null null
827 639 false null null
571 855 false null null
998 909 false null null
678 581 false null null
596 355 false null null
969 521 false null null
742 489 false null null
682 514 false null null
789 248 false null null
907 797 false null null
818 289 false null null
538 406 false null null
960 288 false null null
838 285 false null null
801 861 false null null
628 300 false null null
965 690 false null null
817 312 false null null
505 864 false null null
940 799 false null null
375 366 false null null
494 15 false null null
990 398 false null null
787 956 false null null
796 36 false null null
888 456 false null null
573 878 false null null
858 590 false null null
937 977 false null null
950 592 false null null
324 106 false null null
723 453 false null null
680 660 false null null
915 945 false null null
739 793 false null null
815 636 false null null
495 863 false null null
874 315 false null null
299 758 false null null
764 256 false null null
555 993 false null null
845 164 false null null
252 299 false null null
138 987 false null null
174 699 false null null
622 775 false null null
491 512 false null null
997 962 false null null
584 300 false null null
594 259 false null null
812 713 false null null
657 346 false null null
633 954 false null null
243 956 false null null
988 840 false null null
470 853 false null null
593 320 false null null
957 886 false null null
175 796 false null null
104 797 false null null
607 818 false null null
941 486 false null null
311 827 false null null
556 351 false null null
579 981 false null null
902 313 false null null
299 107 false null null
810 207 false null null
857 883 false null null
929 605 false null null
862 257 false null null
797 786 false null null
718 999 false null null
584 256 false null null
952 684 false null null
751 986 false null null
943 665 false null null
815 197 false null null
478 960 false null null
634 641 false null null
145 632 false null null
530 265 false null null
979 919 false null null
792 20 false null null
974 608 false null null
416 715 false null null
755 655 false null null
972 871 false null null
496 843 false null null
321 690 false null null
830 249 false null null
720 388 false null null
377 374 false null null
446 890 false null null
250 952 false null null
910 840 false null null
373 826 false null null
660 269 false null null
436 978 false null null
989 526 false null null
897 985 false null null
733 220 false null null
998 906 false null null
272 794 false null null
967 795 false null null
275 794 false null null
842 609 false null null
544 604 false null null
744 865 false null null
945 663 false null null
386 594 false null null
886 851 false null null
788 577 false null null
710 919 false null null
239 529 false null null
214 714 false null null
466 872 false null null
911 760 false null null
681 287 false null null
46 865 false null null
949 569 false null null
958 841 false null null
611 789 false null null
809 661 false null null
905 111 false null null
652 749 false null null
799 264 false null null
859 483 false null null
900 513 false null null
658 426 false null null
991 645 false null null
623 941 false null null
448 370 false null null
871 635 false null null
303 78 false null null
417 259 false null null
787 631 false null null
342 876 false null null
890 301 false null null
898 734 false null null
458 194 false null null
930 858 false null null
805 438 false null null
613 894 false null null
792 878 false null null
981 914 false null null
385 970 false null null
152 26 false null null
831 581 false null null
868 972 false null null
974 439 false null null
656 410 false null null
788 668 false null null
207 84 false null null
780 430 false null null
788 665 false null null
112 943 false null null
779 392 false null null
617 696 false null null
562 776 false null null
342 815 false null null
114 925 false null null
731 899 false null null
108 14 false null null
674 356 false null null
445 575 false null null
910 444 false null null
380 998 false null null
901 731 false null null
813 746 false null null
684 993 false null null
302 258 false null null
447 21 false null null
962 885 false null null
825 897 false null null
875 887 false null null
692 937 false null null
703 360 false null null
787 553 false null null
559 98 false null null
959 968 false null null
441 820 false null null
630 574 false null null
880 905 false null null
532 307 false null null
828 955 false null null
568 976 false null null
918 220 false null null
552 942 false null null
896 816 false null null
900 449 false null null
783 336 false null null
959 990 false null null
924 130 false null null
474 199 false null null
916 552 false null null
352 980 false null null
693 663 false null null
442 511 false null null
193 790 false null null
743 614 false null null
646 756 false null null
465 812 false null null
156 253 false null null
977 968 false null null
931 392 false null null
777 720 false null null
382 242 false null null
870 819 false null null
534 685 false null null
863 371 false null null
914 744 false null null
992 939 false null null
545 200 false null null
785 101 false null null
EndNetwork
